iso_code,country,continent,date_frame,date,cases,deaths,total_recovery,total_cases,total_deaths
GHA,Ghana,Africa,28/02/2020,28/02/2020,0,0,0,0,0
GIB,Gibraltar,Europe,28/02/2020,28/02/2020,0,0,0,0,0
GRC,Greece,Europe,28/02/2020,28/02/2020,3,0,0,4,0
GRL,Greenland,America,28/02/2020,28/02/2020,0,0,0,0,0
GRD,Grenada,America,28/02/2020,28/02/2020,0,0,0,0,0
GUM,Guam,Oceania,28/02/2020,28/02/2020,0,0,0,0,0
GTM,Guatemala,America,28/02/2020,28/02/2020,0,0,0,0,0
GGY,Guernsey,Europe,28/02/2020,28/02/2020,0,0,0,0,0
GIN,Guinea,Africa,28/02/2020,28/02/2020,0,0,0,0,0
GNB,Guinea-Bissau,Africa,28/02/2020,28/02/2020,0,0,0,0,0
GUY,Guyana,America,28/02/2020,28/02/2020,0,0,0,0,0
HTI,Haiti,America,28/02/2020,28/02/2020,0,0,0,0,0
HND,Honduras,America,28/02/2020,28/02/2020,0,0,0,0,0
HUN,Hungary,Europe,28/02/2020,28/02/2020,0,0,0,0,0
ISL,Iceland,Europe,28/02/2020,28/02/2020,0,0,0,1,0
IND,India,Asia,28/02/2020,28/02/2020,0,0,3,3,0
IDN,Indonesia,Asia,28/02/2020,28/02/2020,0,0,0,0,0
IRN,Iran,Asia,28/02/2020,28/02/2020,205,9,73,388,34
IRQ,Iraq,Asia,28/02/2020,28/02/2020,6,0,0,7,0
IRL,Ireland,Europe,28/02/2020,28/02/2020,1,0,0,0,0
IMN,Isle of Man,Europe,28/02/2020,28/02/2020,0,0,0,0,0
ITA,Italy,Europe,28/02/2020,28/02/2020,240,8,46,888,21
JAM,Jamaica,America,28/02/2020,28/02/2020,0,0,0,0,0
JPN,Japan,Asia,28/02/2020,28/02/2020,9,2,22,228,4
JEY,Jersey,Europe,28/02/2020,28/02/2020,0,0,0,0,0
JOR,Jordan,Asia,28/02/2020,28/02/2020,0,0,0,0,0
KAZ,Kazakhstan,Asia,28/02/2020,28/02/2020,0,0,0,0,0
KEN,Kenya,Africa,28/02/2020,28/02/2020,0,0,0,0,0
KWT,Kuwait,Asia,28/02/2020,28/02/2020,0,0,0,45,0
KGZ,Kyrgyzstan,Asia,28/02/2020,28/02/2020,0,0,0,0,0
LAO,Laos,Asia,28/02/2020,28/02/2020,0,0,0,0,0
LVA,Latvia,Europe,28/02/2020,28/02/2020,0,0,0,0,0
LBN,Lebanon,Asia,28/02/2020,28/02/2020,1,0,0,2,0
LBR,Liberia,Africa,28/02/2020,28/02/2020,0,0,0,0,0
LBY,Libya,Africa,28/02/2020,28/02/2020,0,0,0,0,0
LIE,Liechtenstein,Europe,28/02/2020,28/02/2020,0,0,0,0,0
LTU,Lithuania,Europe,28/02/2020,28/02/2020,0,0,0,1,0
LUX,Luxembourg,Europe,28/02/2020,28/02/2020,1,0,0,0,0
MKD,Macedonia,Europe,28/02/2020,28/02/2020,0,0,0,1,0
MDG,Madagascar,Africa,28/02/2020,28/02/2020,0,0,0,0,0
MYS,Malaysia,Asia,28/02/2020,28/02/2020,0,0,18,23,0
MDV,Maldives,Asia,28/02/2020,28/02/2020,0,0,0,0,0
MLI,Mali,Africa,28/02/2020,28/02/2020,0,0,0,0,0
MLT,Malta,Europe,28/02/2020,28/02/2020,0,0,0,0,0
MRT,Mauritania,Africa,28/02/2020,28/02/2020,0,0,0,0,0
MEX,Mexico,America,28/02/2020,28/02/2020,2,0,0,1,0
MDA,Moldova,Europe,28/02/2020,28/02/2020,0,0,0,0,0
MCO,Monaco,Europe,28/02/2020,28/02/2020,0,0,0,1,0
MNG,Mongolia,Asia,28/02/2020,28/02/2020,0,0,0,0,0
MNE,Montenegro,Europe,28/02/2020,28/02/2020,0,0,0,0,0
MSR,Montserrat,America,28/02/2020,28/02/2020,0,0,0,0,0
MAR,Morocco,Africa,28/02/2020,28/02/2020,0,0,0,0,0
MOZ,Mozambique,Africa,28/02/2020,28/02/2020,0,0,0,0,0
MMR,Myanmar,Asia,28/02/2020,28/02/2020,0,0,0,0,0
NPL,Nepal,Asia,28/02/2020,28/02/2020,0,0,1,1,0
NLD,Netherlands,Europe,28/02/2020,28/02/2020,5,0,0,1,0
NZL,New Zealand,Oceania,28/02/2020,28/02/2020,0,0,0,1,0
NGA,Nigeria,Africa,28/02/2020,28/02/2020,0,0,0,0,0
MNP,Northern Mariana Islands,Oceania,28/02/2020,28/02/2020,0,0,0,1,0
NOR,Norway,Europe,28/02/2020,28/02/2020,9,0,0,6,0
OMN,Oman,Asia,28/02/2020,28/02/2020,0,0,0,4,0
PAK,Pakistan,Asia,28/02/2020,28/02/2020,2,0,0,2,0
PSE,Palestine,Asia,28/02/2020,28/02/2020,0,0,1,4,0
PHL,Philippines,Asia,28/02/2020,28/02/2020,0,0,1,3,1
QAT,Qatar,Asia,28/02/2020,28/02/2020,1,0,0,0,0
ROU,Romania,Europe,28/02/2020,28/02/2020,0,0,0,3,0
RUS,Russia,Europe,28/02/2020,28/02/2020,0,0,2,2,0
KNA,Saint Kitts and Nevis,America,28/02/2020,28/02/2020,0,0,0,0,0
LCA,Saint Lucia,America,28/02/2020,28/02/2020,0,0,0,0,0
SMR,San Marino,Europe,28/02/2020,28/02/2020,0,0,0,1,0
SGP,Singapore,Asia,28/02/2020,28/02/2020,4,0,62,93,0
KOR,South Korea,Asia,28/02/2020,28/02/2020,595,1,22,2337,13
ESP,Spain,Europe,28/02/2020,28/02/2020,32,0,2,32,0
LKA,Sri Lanka,Asia,28/02/2020,28/02/2020,0,0,1,1,0
SWE,Sweden,Europe,28/02/2020,28/02/2020,1,0,0,7,0
CHE,Switzerland,Europe,28/02/2020,28/02/2020,6,0,0,8,0
TWN,Taiwan,Asia,28/02/2020,28/02/2020,1,0,6,34,1
THA,Thailand,Asia,28/02/2020,28/02/2020,0,1,28,41,0
ARE,United Arab Emirates,Asia,28/02/2020,28/02/2020,2,0,5,19,0
GBR,United Kingdom,Europe,28/02/2020,28/02/2020,5,0,8,20,0
USA,United States,America,28/02/2020,28/02/2020,3,1,7,60,0
VNM,Vietnam,Asia,28/02/2020,28/02/2020,0,0,16,16,0
AFG,Afghanistan,Asia,29/02/2020,29/02/2020,0,0,0,1,0
ALB,Albania,Europe,29/02/2020,29/02/2020,0,0,0,0,0
DZA,Algeria,Africa,29/02/2020,29/02/2020,0,0,0,1,0
AND,Andorra,Europe,29/02/2020,29/02/2020,0,0,0,0,0
AGO,Angola,Africa,29/02/2020,29/02/2020,0,0,0,0,0
ATG,Antigua and Barbuda,America,29/02/2020,29/02/2020,0,0,0,0,0
ARG,Argentina,America,29/02/2020,29/02/2020,0,0,0,0,0
ARM,Armenia,Europe,29/02/2020,29/02/2020,0,0,0,0,0
ABW,Aruba,America,29/02/2020,29/02/2020,0,0,0,0,0
AUS,Australia,Oceania,29/02/2020,29/02/2020,2,0,0,0,0
AUT,Austria,Europe,29/02/2020,29/02/2020,2,0,0,9,0
AZE,Azerbaijan,Europe,29/02/2020,29/02/2020,1,0,0,0,0
BHS,Bahamas,America,29/02/2020,29/02/2020,0,0,0,0,0
BHR,Bahrain,Asia,29/02/2020,29/02/2020,5,0,0,41,0
BGD,Bangladesh,Asia,29/02/2020,29/02/2020,0,0,0,0,0
BRB,Barbados,America,29/02/2020,29/02/2020,0,0,0,0,0
BLR,Belarus,Europe,29/02/2020,29/02/2020,0,0,0,1,0
BEL,Belgium,America,29/02/2020,29/02/2020,0,0,1,1,0
BLZ,Belize,America,29/02/2020,29/02/2020,0,0,0,0,0
BEN,Benin,Africa,29/02/2020,29/02/2020,0,0,0,0,0
BMU,Bermuda,America,29/02/2020,29/02/2020,0,0,0,0,0
BTN,Bhutan,Asia,29/02/2020,29/02/2020,0,0,0,0,0
BOL,Bolivia,America,29/02/2020,29/02/2020,0,0,0,0,0
BES,Bonaire Sint Eustatius and Saba,America,29/02/2020,29/02/2020,0,0,0,0,0
BIH,Bosnia and Herzegovina,Europe,29/02/2020,29/02/2020,0,0,0,0,0
BWA,Botswana,Africa,29/02/2020,29/02/2020,0,0,0,0,0
BRA,Brazil,America,29/02/2020,29/02/2020,0,0,0,2,0
BRN,Brunei,Asia,29/02/2020,29/02/2020,0,0,0,0,0
BGR,Bulgaria,Europe,29/02/2020,29/02/2020,0,0,0,0,0
BFA,Burkina Faso,Africa,29/02/2020,29/02/2020,0,0,0,0,0
BDI,Burundi,Africa,29/02/2020,29/02/2020,0,0,0,0,0
KHM,Cambodia,Asia,29/02/2020,29/02/2020,0,0,1,1,0
CMR,Cameroon,Africa,29/02/2020,29/02/2020,0,0,0,0,0
CAN,Canada,America,29/02/2020,29/02/2020,4,0,1,0,0
CPV,Cape Verde,Africa,29/02/2020,29/02/2020,0,0,0,0,0
CYM,Cayman Islands,America,29/02/2020,29/02/2020,0,0,0,0,0
CAF,Central African Republic,Africa,29/02/2020,29/02/2020,0,0,0,0,0
CHL,Chile,America,29/02/2020,29/02/2020,0,0,0,0,0
CHN,China,Asia,29/02/2020,29/02/2020,205,42,28993,990,6
COL,Colombia,America,29/02/2020,29/02/2020,0,0,0,0,0
COG,Congo,Africa,29/02/2020,29/02/2020,0,0,0,0,0
CRI,Costa Rica,America,29/02/2020,29/02/2020,0,0,0,0,0
CIV,Cote d'Ivoire,Africa,29/02/2020,29/02/2020,0,0,0,0,0
HRV,Croatia,Europe,29/02/2020,29/02/2020,2,0,0,6,0
CUB,Cuba,America,29/02/2020,29/02/2020,0,0,0,0,0
CUW,Curacao,America,29/02/2020,29/02/2020,0,0,0,0,0
CYP,Cyprus,Europe,29/02/2020,29/02/2020,0,0,0,0,0
CZE,Czech Republic,Europe,29/02/2020,29/02/2020,3,0,0,0,0
COD,Democratic Republic of Congo,Africa,29/02/2020,29/02/2020,0,0,0,0,0
DNK,Denmark,Europe,29/02/2020,29/02/2020,1,0,0,0,0
DJI,Djibouti,Africa,29/02/2020,29/02/2020,0,0,0,0,0
DMA,Dominica,America,29/02/2020,29/02/2020,0,0,0,0,0
DOM,Dominican Republic,America,29/02/2020,29/02/2020,1,0,0,1,0
ECU,Ecuador,America,29/02/2020,29/02/2020,5,0,0,6,0
EGY,Egypt,Africa,29/02/2020,29/02/2020,1,0,1,1,0
GNQ,Equatorial Guinea,Africa,29/02/2020,29/02/2020,0,0,0,0,0
ERI,Eritrea,Africa,29/02/2020,29/02/2020,0,0,0,0,0
EST,Estonia,Europe,29/02/2020,29/02/2020,0,0,0,1,0
ETH,Ethiopia,Africa,29/02/2020,29/02/2020,0,0,0,0,0
FRO,Faeroe Islands,Europe,29/02/2020,29/02/2020,0,0,0,0,0
FLK,Falkland Islands,America,29/02/2020,29/02/2020,0,0,0,0,0
FJI,Fiji,Oceania,29/02/2020,29/02/2020,0,0,0,0,0
FIN,Finland,Europe,29/02/2020,29/02/2020,3,0,1,3,0
FRA,France,Europe,29/02/2020,29/02/2020,30,0,12,100,2
GAB,Gabon,Africa,29/02/2020,29/02/2020,0,0,0,0,0
GMB,Gambia,Africa,29/02/2020,29/02/2020,0,0,0,0,0
GEO,Georgia,Europe,29/02/2020,29/02/2020,0,0,0,1,0
DEU,Germany,Europe,29/02/2020,29/02/2020,18,0,16,79,0
GHA,Ghana,Africa,29/02/2020,29/02/2020,0,0,0,0,0
GIB,Gibraltar,Europe,29/02/2020,29/02/2020,0,0,0,0,0
GRC,Greece,Europe,29/02/2020,29/02/2020,0,0,0,4,0
GRL,Greenland,America,29/02/2020,29/02/2020,0,0,0,0,0
GRD,Grenada,America,29/02/2020,29/02/2020,0,0,0,0,0
GUM,Guam,Oceania,29/02/2020,29/02/2020,0,0,0,0,0
GTM,Guatemala,America,29/02/2020,29/02/2020,0,0,0,0,0
GGY,Guernsey,Europe,29/02/2020,29/02/2020,0,0,0,0,0
GIN,Guinea,Africa,29/02/2020,29/02/2020,0,0,0,0,0
GNB,Guinea-Bissau,Africa,29/02/2020,29/02/2020,0,0,0,0,0
GUY,Guyana,America,29/02/2020,29/02/2020,0,0,0,0,0
HTI,Haiti,America,29/02/2020,29/02/2020,0,0,0,0,0
HND,Honduras,America,29/02/2020,29/02/2020,0,0,0,0,0
HUN,Hungary,Europe,29/02/2020,29/02/2020,0,0,0,0,0
ISL,Iceland,Europe,29/02/2020,29/02/2020,2,0,0,1,0
IND,India,Asia,29/02/2020,29/02/2020,0,0,3,3,0
IDN,Indonesia,Asia,29/02/2020,29/02/2020,2,0,0,0,0
IRN,Iran,Asia,29/02/2020,29/02/2020,385,11,123,593,43
IRQ,Iraq,Asia,29/02/2020,29/02/2020,6,0,0,13,0
IRL,Ireland,Europe,29/02/2020,29/02/2020,0,0,0,1,0
IMN,Isle of Man,Europe,29/02/2020,29/02/2020,0,0,0,0,0
ITA,Italy,Europe,29/02/2020,29/02/2020,561,6,46,1128,29
JAM,Jamaica,America,29/02/2020,29/02/2020,0,0,0,0,0
JPN,Japan,Asia,29/02/2020,29/02/2020,15,1,32,241,5
JEY,Jersey,Europe,29/02/2020,29/02/2020,0,0,0,0,0
JOR,Jordan,Asia,29/02/2020,29/02/2020,0,0,0,0,0
KAZ,Kazakhstan,Asia,29/02/2020,29/02/2020,0,0,0,0,0
KEN,Kenya,Africa,29/02/2020,29/02/2020,0,0,0,0,0
KWT,Kuwait,Asia,29/02/2020,29/02/2020,1,0,0,45,0
KGZ,Kyrgyzstan,Asia,29/02/2020,29/02/2020,0,0,0,0,0
LAO,Laos,Asia,29/02/2020,29/02/2020,0,0,0,0,0
LVA,Latvia,Europe,29/02/2020,29/02/2020,0,0,0,0,0
LBN,Lebanon,Asia,29/02/2020,29/02/2020,6,0,0,4,0
LBR,Liberia,Africa,29/02/2020,29/02/2020,0,0,0,0,0
LBY,Libya,Africa,29/02/2020,29/02/2020,0,0,0,0,0
LIE,Liechtenstein,Europe,29/02/2020,29/02/2020,0,0,0,0,0
LTU,Lithuania,Europe,29/02/2020,29/02/2020,0,0,0,1,0
LUX,Luxembourg,Europe,29/02/2020,29/02/2020,0,0,0,1,0
MKD,Macedonia,Europe,29/02/2020,29/02/2020,0,0,0,1,0
MDG,Madagascar,Africa,29/02/2020,29/02/2020,0,0,0,0,0
MYS,Malaysia,Asia,29/02/2020,29/02/2020,4,0,18,25,0
MDV,Maldives,Asia,29/02/2020,29/02/2020,0,0,0,0,0
MLI,Mali,Africa,29/02/2020,29/02/2020,0,0,0,0,0
MLT,Malta,Europe,29/02/2020,29/02/2020,0,0,0,0,0
MRT,Mauritania,Africa,29/02/2020,29/02/2020,0,0,0,0,0
MEX,Mexico,America,29/02/2020,29/02/2020,1,0,0,4,0
MDA,Moldova,Europe,29/02/2020,29/02/2020,0,0,0,0,0
MCO,Monaco,Europe,29/02/2020,29/02/2020,0,0,0,1,0
MNG,Mongolia,Asia,29/02/2020,29/02/2020,0,0,0,0,0
MNE,Montenegro,Europe,29/02/2020,29/02/2020,0,0,0,0,0
MSR,Montserrat,America,29/02/2020,29/02/2020,0,0,0,0,0
MSR,Morocco,Africa,29/02/2020,29/02/2020,0,0,0,0,0
MOZ,Mozambique,Africa,29/02/2020,29/02/2020,0,0,0,0,0
MMR,Myanmar,Asia,29/02/2020,29/02/2020,0,0,0,0,0
NPL,Nepal,Asia,29/02/2020,29/02/2020,0,0,1,1,0
NLD,Netherlands,Europe,29/02/2020,29/02/2020,6,0,0,6,0
NZL,New Zealand,Oceania,29/02/2020,29/02/2020,0,0,0,1,0
NGA,Nigeria,Africa,29/02/2020,29/02/2020,0,0,0,0,0
MNP,Northern Mariana Islands,Oceania,29/02/2020,29/02/2020,0,0,0,1,0
NOR,Norway,Europe,29/02/2020,29/02/2020,4,0,0,15,0
OMN,Oman,Asia,29/02/2020,29/02/2020,0,0,1,6,0
PAK,Pakistan,Asia,29/02/2020,29/02/2020,0,0,0,4,0
PSE,Palestine,Asia,29/02/2020,29/02/2020,3,0,1,7,0
PHL,Philippines,Asia,29/02/2020,29/02/2020,0,0,1,3,1
QAT,Qatar,Asia,29/02/2020,29/02/2020,2,0,0,1,0
ROU,Romania,Europe,29/02/2020,29/02/2020,0,0,0,3,0
RUS,Russia,Europe,29/02/2020,29/02/2020,0,0,2,2,0
KNA,Saint Kitts and Nevis,America,29/02/2020,29/02/2020,0,0,0,0,0
LCA,Saint Lucia,America,29/02/2020,29/02/2020,0,0,0,0,0
SMR,San Marino,Europe,29/02/2020,29/02/2020,7,1,0,1,0
SGP,Singapore,Asia,29/02/2020,29/02/2020,4,0,72,102,0
KOR,South Korea,Asia,29/02/2020,29/02/2020,686,5,27,3150,16
ESP,Spain,Europe,29/02/2020,29/02/2020,17,0,2,45,0
LKA,Sri Lanka,Asia,29/02/2020,29/02/2020,0,0,1,1,0
SWE,Sweden,Europe,29/02/2020,29/02/2020,1,0,0,12,0
CHE,Switzerland,Europe,29/02/2020,29/02/2020,6,0,0,18,0
TWN,Taiwan,Asia,29/02/2020,29/02/2020,0,0,9,39,1
THA,Thailand,Asia,29/02/2020,29/02/2020,1,0,28,42,0
ARE,United Arab Emirates,Asia,29/02/2020,29/02/2020,0,0,5,21,0
GBR,United Kingdom,Europe,29/02/2020,29/02/2020,13,0,8,23,0
USA,United States,America,29/02/2020,29/02/2020,20,1,7,68,1
VNM,Vietnam,Asia,29/02/2020,29/02/2020,0,0,16,16,0
AFG,Afghanistan,Asia,01/03/2020,01/03/2020,0,0,0,1,0
ALB,Albania,Europe,01/03/2020,01/03/2020,0,0,0,0,0
DZA,Algeria,Africa,01/03/2020,01/03/2020,2,0,0,1,0
AND,Andorra,Europe,01/03/2020,01/03/2020,0,0,0,0,0
AGO,Angola,Africa,01/03/2020,01/03/2020,0,0,0,0,0
ATG,Antigua and Barbuda,America,01/03/2020,01/03/2020,0,0,0,0,0
ARG,Argentina,America,01/03/2020,01/03/2020,0,0,0,0,0
ARM,Armenia,Europe,01/03/2020,01/03/2020,1,0,0,1,0
ABW,Aruba,America,01/03/2020,01/03/2020,0,0,0,0,0
AUS,Australia,Oceania,01/03/2020,01/03/2020,1,1,0,0,0
AUT,Austria,Europe,01/03/2020,01/03/2020,3,0,0,14,0
AZE,Azerbaijan,Europe,01/03/2020,01/03/2020,0,0,0,3,0
BHS,Bahamas,America,01/03/2020,01/03/2020,0,0,0,0,0
BHR,Bahrain,Asia,01/03/2020,01/03/2020,3,0,0,47,0
BGD,Bangladesh,Asia,01/03/2020,01/03/2020,0,0,0,0,0
BRB,Barbados,America,01/03/2020,01/03/2020,0,0,0,0,0
BLR,Belarus,Europe,01/03/2020,01/03/2020,0,0,0,1,0
BEL,Belgium,America,01/03/2020,01/03/2020,1,0,1,2,0
BLZ,Belize,America,01/03/2020,01/03/2020,0,0,0,0,0
BEN,Benin,Africa,01/03/2020,01/03/2020,0,0,0,0,0
BMU,Bermuda,America,01/03/2020,01/03/2020,0,0,0,0,0
BTN,Bhutan,Asia,01/03/2020,01/03/2020,0,0,0,0,0
BOL,Bolivia,America,01/03/2020,01/03/2020,0,0,0,0,0
BES,Bonaire Sint Eustatius and Saba,America,01/03/2020,01/03/2020,0,0,0,0,0
BIH,Bosnia and Herzegovina,Europe,01/03/2020,01/03/2020,0,0,0,0,0
BWA,Botswana,Africa,01/03/2020,01/03/2020,0,0,0,0,0
BRA,Brazil,America,01/03/2020,01/03/2020,0,0,0,2,0
BRN,Brunei,Asia,01/03/2020,01/03/2020,0,0,0,0,0
BGR,Bulgaria,Europe,01/03/2020,01/03/2020,0,0,0,0,0
BFA,Burkina Faso,Africa,01/03/2020,01/03/2020,0,0,0,0,0
BDI,Burundi,Africa,01/03/2020,01/03/2020,0,0,0,0,0
KHM,Cambodia,Asia,01/03/2020,01/03/2020,1,0,1,1,0
CMR,Cameroon,Africa,01/03/2020,01/03/2020,0,0,0,0,0
CAN,Canada,America,01/03/2020,01/03/2020,3,0,1,0,0
CPV,Cape Verde,Africa,01/03/2020,01/03/2020,0,0,0,0,0
CYM,Cayman Islands,America,01/03/2020,01/03/2020,0,0,0,0,0
CAF,Central African Republic,Africa,01/03/2020,01/03/2020,0,0,0,0,0
CHL,Chile,America,01/03/2020,01/03/2020,0,0,0,0,0
CHN,China,Asia,01/03/2020,01/03/2020,127,32,31536,990,6
COL,Colombia,America,01/03/2020,01/03/2020,0,0,0,0,0
COG,Congo,Africa,01/03/2020,01/03/2020,0,0,0,0,0
CRI,Costa Rica,America,01/03/2020,01/03/2020,0,0,0,0,0
CIV,Cote d'Ivoire,Africa,01/03/2020,01/03/2020,0,0,0,0,0
HRV,Croatia,Europe,01/03/2020,01/03/2020,1,0,0,7,0
CUB,Cuba,America,01/03/2020,01/03/2020,0,0,0,0,0
CUW,Curacao,America,01/03/2020,01/03/2020,0,0,0,0,0
CYP,Cyprus,Europe,01/03/2020,01/03/2020,0,0,0,0,0
CZE,Czech Republic,Europe,01/03/2020,01/03/2020,2,0,0,3,0
COD,Democratic Republic of Congo,Africa,01/03/2020,01/03/2020,0,0,0,0,0
DNK,Denmark,Europe,01/03/2020,01/03/2020,1,0,0,0,0
DJI,Djibouti,Africa,01/03/2020,01/03/2020,0,0,0,0,0
DMA,Dominica,America,01/03/2020,01/03/2020,0,0,0,0,0
DOM,Dominican Republic,America,01/03/2020,01/03/2020,1,0,0,1,0
ECU,Ecuador,America,01/03/2020,01/03/2020,1,0,0,6,0
EGY,Egypt,Africa,01/03/2020,01/03/2020,1,0,1,2,0
GNQ,Equatorial Guinea,Africa,01/03/2020,01/03/2020,0,0,0,0,0
ERI,Eritrea,Africa,01/03/2020,01/03/2020,0,0,0,0,0
EST,Estonia,Europe,01/03/2020,01/03/2020,0,0,0,1,0
ETH,Ethiopia,Africa,01/03/2020,01/03/2020,0,0,0,0,0
FRO,Faeroe Islands,Europe,01/03/2020,01/03/2020,0,0,0,0,0
FLK,Falkland Islands,America,01/03/2020,01/03/2020,0,0,0,0,0
FJI,Fiji,Oceania,01/03/2020,01/03/2020,0,0,0,0,0
FIN,Finland,Europe,01/03/2020,01/03/2020,0,0,1,6,0
FRA,France,Europe,01/03/2020,01/03/2020,48,1,12,130,2
GAB,Gabon,Africa,01/03/2020,01/03/2020,0,0,0,0,0
GMB,Gambia,Africa,01/03/2020,01/03/2020,0,0,0,0,0
GEO,Georgia,Europe,01/03/2020,01/03/2020,0,0,0,3,0
DEU,Germany,Europe,01/03/2020,01/03/2020,28,0,16,130,0
GHA,Ghana,Africa,01/03/2020,01/03/2020,0,0,0,0,0
GIB,Gibraltar,Europe,01/03/2020,01/03/2020,0,0,0,0,0
GRC,Greece,Europe,01/03/2020,01/03/2020,0,0,0,7,0
GRL,Greenland,America,01/03/2020,01/03/2020,0,0,0,0,0
GRD,Grenada,America,01/03/2020,01/03/2020,0,0,0,0,0
GUM,Guam,Oceania,01/03/2020,01/03/2020,0,0,0,0,0
GTM,Guatemala,America,01/03/2020,01/03/2020,0,0,0,0,0
GGY,Guernsey,Europe,01/03/2020,01/03/2020,0,0,0,0,0
GIN,Guinea,Africa,01/03/2020,01/03/2020,0,0,0,0,0
GNB,Guinea-Bissau,Africa,01/03/2020,01/03/2020,0,0,0,0,0
GUY,Guyana,America,01/03/2020,01/03/2020,0,0,0,0,0
HTI,Haiti,America,01/03/2020,01/03/2020,0,0,0,0,0
HND,Honduras,America,01/03/2020,01/03/2020,0,0,0,0,0
HUN,Hungary,Europe,01/03/2020,01/03/2020,0,0,0,0,0
ISL,Iceland,Europe,01/03/2020,01/03/2020,3,0,0,3,0
IND,India,Asia,01/03/2020,01/03/2020,2,0,3,3,0
IDN,Indonesia,Asia,01/03/2020,01/03/2020,2,0,0,0,0
IRN,Iran,Asia,01/03/2020,01/03/2020,523,12,175,978,54
IRQ,Iraq,Asia,01/03/2020,01/03/2020,2,0,0,19,0
IRL,Ireland,Europe,01/03/2020,01/03/2020,1,0,0,1,0
IMN,Isle of Man,Europe,01/03/2020,01/03/2020,0,0,0,0,0
ITA,Italy,Europe,01/03/2020,01/03/2020,347,17,83,1694,34
JAM,Jamaica,America,01/03/2020,01/03/2020,0,0,0,0,0
JPN,Japan,Asia,01/03/2020,01/03/2020,0,0,32,256,6
JEY,Jersey,Europe,01/03/2020,01/03/2020,0,0,0,0,0
JOR,Jordan,Asia,01/03/2020,01/03/2020,1,0,0,0,0
KAZ,Kazakhstan,Asia,01/03/2020,01/03/2020,0,0,0,0,0
KEN,Kenya,Africa,01/03/2020,01/03/2020,0,0,0,0,0
KWT,Kuwait,Asia,01/03/2020,01/03/2020,10,0,0,45,0
KGZ,Kyrgyzstan,Asia,01/03/2020,01/03/2020,0,0,0,0,0
LAO,Laos,Asia,01/03/2020,01/03/2020,0,0,0,0,0
LVA,Latvia,Europe,01/03/2020,01/03/2020,1,0,0,0,0
LBN,Lebanon,Asia,01/03/2020,01/03/2020,3,0,0,10,0
LBR,Liberia,Africa,01/03/2020,01/03/2020,0,0,0,0,0
LBY,Libya,Africa,01/03/2020,01/03/2020,0,0,0,0,0
LIE,Liechtenstein,Europe,01/03/2020,01/03/2020,0,0,0,0,0
LTU,Lithuania,Europe,01/03/2020,01/03/2020,0,0,0,1,0
LUX,Luxembourg,Europe,01/03/2020,01/03/2020,2,0,0,1,0
MKD,Macedonia,Europe,01/03/2020,01/03/2020,2,0,0,1,0
MDG,Madagascar,Africa,01/03/2020,01/03/2020,0,0,0,0,0
MYS,Malaysia,Asia,01/03/2020,01/03/2020,7,0,18,29,0
MDV,Maldives,Asia,01/03/2020,01/03/2020,0,0,0,0,0
MLI,Mali,Africa,01/03/2020,01/03/2020,0,0,0,0,0
MLT,Malta,Europe,01/03/2020,01/03/2020,0,0,0,0,0
MRT,Mauritania,Africa,01/03/2020,01/03/2020,0,0,0,0,0
MEX,Mexico,America,01/03/2020,01/03/2020,0,0,0,5,0
MDA,Moldova,Europe,01/03/2020,01/03/2020,0,0,0,0,0
MCO,Monaco,Europe,01/03/2020,01/03/2020,2,0,0,1,0
MNG,Mongolia,Asia,01/03/2020,01/03/2020,0,0,0,0,0
MNE,Montenegro,Europe,01/03/2020,01/03/2020,0,0,0,0,0
MSR,Montserrat,America,01/03/2020,01/03/2020,0,0,0,0,0
MAR,Morocco,Africa,01/03/2020,01/03/2020,1,0,0,0,0
MOZ,Mozambique,Africa,01/03/2020,01/03/2020,0,0,0,0,0
MMR,Myanmar,Asia,01/03/2020,01/03/2020,0,0,0,0,0
NPL,Nepal,Asia,01/03/2020,01/03/2020,0,0,1,1,0
NLD,Netherlands,Europe,01/03/2020,01/03/2020,5,0,0,10,0
NZL,New Zealand,Oceania,01/03/2020,01/03/2020,1,0,0,1,0
NGA,Nigeria,Africa,01/03/2020,01/03/2020,1,0,0,0,0
MNP,Northern Mariana Islands,Oceania,01/03/2020,01/03/2020,0,0,0,1,0
NOR,Norway,Europe,01/03/2020,01/03/2020,6,0,0,19,0
OMN,Oman,Asia,01/03/2020,01/03/2020,1,0,1,6,0
PAK,Pakistan,Asia,01/03/2020,01/03/2020,1,0,0,4,0
PSE,Palestine,Asia,01/03/2020,01/03/2020,0,0,1,10,0
PHL,Philippines,Asia,01/03/2020,01/03/2020,2,0,1,3,1
QAT,Qatar,Asia,01/03/2020,01/03/2020,5,0,0,3,0
ROU,Romania,Europe,01/03/2020,01/03/2020,1,0,0,3,0
RUS,Russia,Europe,01/03/2020,01/03/2020,1,0,2,2,0
KNA,Saint Kitts and Nevis,America,01/03/2020,01/03/2020,0,0,0,0,0
LCA,Saint Lucia,America,01/03/2020,01/03/2020,0,0,0,0,0
SMR,San Marino,Europe,01/03/2020,01/03/2020,2,0,0,1,0
SGP,Singapore,Asia,01/03/2020,01/03/2020,2,0,72,106,0
KOR,South Korea,Asia,01/03/2020,01/03/2020,600,6,30,3736,17
ESP,Spain,Europe,01/03/2020,01/03/2020,31,0,2,84,0
